date_time,date,A1,A2,nudge
2020年3月1日 21時06分33秒,2020年3月1日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月1日 21時07分22秒,2020年3月1日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月1日 21時10分39秒,2020年3月1日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月1日 21時19分32秒,2020年3月1日,すでに受けた,すでに調べた,介入群②（６月・１０月・２月生まれ）
2020年3月1日 21時20分51秒,2020年3月1日,受ける,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月1日 21時39分40秒,2020年3月1日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月1日 21時40分18秒,2020年3月1日,どちらとも言えない,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月1日 21時41分56秒,2020年3月1日,受ける,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年3月1日 21時43分39秒,2020年3月1日,絶対に受けない,絶対に調べない,介入群①（５月・９月・１月生まれ）
2020年3月1日 21時47分31秒,2020年3月1日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月1日 21時54分32秒,2020年3月1日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月1日 22時05分27秒,2020年3月1日,どちらとも言えない,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月1日 22時16分19秒,2020年3月1日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月1日 22時16分54秒,2020年3月1日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月1日 22時20分10秒,2020年3月1日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月1日 22時24分09秒,2020年3月1日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月1日 22時29分35秒,2020年3月1日,受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月1日 22時42分51秒,2020年3月1日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月1日 22時56分02秒,2020年3月1日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月1日 23時07分21秒,2020年3月1日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月1日 23時10分00秒,2020年3月1日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年3月1日 23時35分47秒,2020年3月1日,受ける,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年3月2日 00時23分54秒,2020年3月2日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月2日 00時37分05秒,2020年3月2日,絶対に受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月2日 00時47分59秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 00時59分55秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 01時01分36秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 01時35分31秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群①（５月・９月・１月生まれ）
2020年3月2日 01時40分45秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 04時14分44秒,2020年3月2日,受ける,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月2日 04時50分21秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 05時17分57秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 05時32分42秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 06時31分59秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 06時39分39秒,2020年3月2日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月2日 07時04分09秒,2020年3月2日,受ける,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月2日 07時13分44秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 07時27分19秒,2020年3月2日,すでに受けた,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 07時57分40秒,2020年3月2日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 08時01分14秒,2020年3月2日,絶対に受ける,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年3月2日 08時06分31秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 08時08分34秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 08時19分49秒,2020年3月2日,どちらとも言えない,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 08時53分38秒,2020年3月2日,受ける,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月2日 09時01分13秒,2020年3月2日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 09時39分18秒,2020年3月2日,どちらとも言えない,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 09時53分59秒,2020年3月2日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 10時08分10秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 11時06分49秒,2020年3月2日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 11時09分39秒,2020年3月2日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 11時10分09秒,2020年3月2日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 11時10分56秒,2020年3月2日,受ける,調べない,介入群①（５月・９月・１月生まれ）
2020年3月2日 12時12分18秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群①（５月・９月・１月生まれ）
2020年3月2日 12時19分13秒,2020年3月2日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 12時27分45秒,2020年3月2日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年3月2日 13時06分40秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 13時16分55秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 13時17分53秒,2020年3月2日,受ける,調べない,介入群③（７月・１１月・３月生まれ）
2020年3月2日 13時21分18秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 13時47分15秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 14時17分17秒,2020年3月2日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 15時22分05秒,2020年3月2日,どちらとも言えない,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月2日 15時37分48秒,2020年3月2日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 16時02分46秒,2020年3月2日,どちらとも言えない,どちらとも言えない,介入群①（５月・９月・１月生まれ）
2020年3月2日 16時08分16秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 16時27分17秒,2020年3月2日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月2日 16時31分02秒,2020年3月2日,受ける,調べない,統制群（４月・８月・１２月生まれ）
2020年3月2日 16時51分16秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 17時09分10秒,2020年3月2日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 17時30分48秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 17時39分51秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 17時41分20秒,2020年3月2日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月2日 17時55分00秒,2020年3月2日,すでに受けた,すでに調べた,介入群①（５月・９月・１月生まれ）
2020年3月2日 18時00分53秒,2020年3月2日,どちらとも言えない,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 18時03分23秒,2020年3月2日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 18時12分59秒,2020年3月2日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 18時37分44秒,2020年3月2日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 18時39分32秒,2020年3月2日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 18時47分45秒,2020年3月2日,絶対に受ける,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年3月2日 18時48分30秒,2020年3月2日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 18時50分01秒,2020年3月2日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月2日 18時50分13秒,2020年3月2日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 18時59分25秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年3月2日 19時09分32秒,2020年3月2日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月2日 19時20分22秒,2020年3月2日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
